	U	pvalue	MoreIn	qvalue	Pathways
EC:3.1.6.14	305.0	0.23555326676067256	swab	0.30334041998860845	
EC:3.1.6.6	2790.0	0.09667242196973874	swab	0.14419965871218351	
EC:3.1.6.8	747.0	0.21618016819552188	swab	0.2807585790954592	
EC:3.1.7.2	614.0	4.550415584192737e-15	skin	3.1397867530929884e-13	Purine metabolism;Metabolic pathways
EC:3.1.8.1	0.0	0.06788915486182899	swab	0.10499992931992205	
EC:3.10.1.1	391.0	0.0009003893661682695	swab	0.0024348076538987717	Glycosaminoglycan degradation;Metabolic pathways
EC:3.11.1.1	2301.0	0.0026267036680543373	swab	0.006228956924576748	Microbial metabolism in diverse environments;Phosphonate and phosphinate metabolism;Metabolic pathways
EC:3.11.1.2	220.0	0.029065833387839263	swab	0.05062851597442034	
EC:3.13.1.1	1454.0	1.5258695060876453e-07	skin	1.0528499592004753e-06	Glycerolipid metabolism;Amino sugar and nucleotide sugar metabolism;Metabolic pathways
EC:3.2.1.1	1920.0	1.2116103078194113e-05	swab	5.204085237802652e-05	Metabolic pathways;Starch and sucrose metabolism
EC:3.2.1.10	3113.0	0.35723111747945346	swab	0.43317310673954135	
EC:3.2.1.11	0.0	0.043114446783075355	swab	0.07154523015438183	
EC:3.2.1.122	252.0	2.1234049677448042e-18	skin	1.5139877420020455e-15	Metabolic pathways;Starch and sucrose metabolism
EC:3.2.1.132	142.0	0.037779988043664454	swab	0.06408516607882496	
EC:3.2.1.135	1005.0	0.0003133570397941809	swab	0.0009534433970409004	
EC:3.2.1.139	2592.0	0.03812289038689851	swab	0.06461558045766713	
EC:3.2.1.14	2595.0	0.07313934210427989	swab	0.11206665670562656	
EC:3.2.1.141	2670.0	0.024000567007271	skin	0.043359132456547864	Metabolic pathways;Starch and sucrose metabolism;Biosynthesis of secondary metabolites
EC:3.2.1.15	147.0	0.1273999122001946	swab	0.1816722747974775	
EC:3.2.1.156	855.0	2.053123955052985e-07	skin	1.3986089617383233e-06	
EC:3.2.1.165	0.0	0.06788915486182899	swab	0.10499992931992205	
EC:3.2.1.17	3065.0	0.899322172249282	swab	0.9261676102268726	
EC:3.2.1.170	1124.0	4.757397648989821e-05	swab	0.00017394997557588422	
EC:3.2.1.172	2404.0	0.09851179345321061	skin	0.14633105985862327	
EC:3.2.1.177	3274.0	0.5253574788150186	swab	0.5959409603772025	
EC:3.2.1.18	2519.0	0.14800202906415363	swab	0.20570262519052931	
EC:3.2.1.180	1839.0	0.0739442792775721	swab	0.113218907211687	
EC:3.2.1.183	303.0	0.0012421446192700297	swab	0.0032441359470312494	Amino sugar and nucleotide sugar metabolism
EC:3.2.1.184	853.0	1.92394166722616e-09	skin	1.9411845406588473e-08	Amino sugar and nucleotide sugar metabolism;Metabolic pathways
EC:3.2.1.20	2818.0	0.04613436798521155	swab	0.07580993925172654	
EC:3.2.1.21	2250.0	0.00046457703928913584	swab	0.0013501770204340509	Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Starch and sucrose metabolism;Cyanoamino acid metabolism;Metabolic pathways
EC:3.2.1.22	2680.0	0.01826942902731771	swab	0.03418924644744758	Sphingolipid metabolism;Galactose metabolism;Glycerolipid metabolism;Glycosphingolipid biosynthesis - globo and isoglobo series;Metabolic pathways
EC:3.2.1.23	2518.0	0.005275605934592545	skin	0.011503079606619218	Galactose metabolism;Other glycan degradation;Glycosaminoglycan degradation;Metabolic pathways;Sphingolipid metabolism;Glycosphingolipid biosynthesis - ganglio series
EC:3.2.1.24	2958.0	0.13788567083444953	swab	0.19442152268614865	
EC:3.2.1.25	3552.0	0.9619293543542756	swab	0.9714668975277599	
EC:3.2.1.26	1463.0	2.30539834430728e-08	skin	1.879644484083562e-07	Galactose metabolism;Metabolic pathways;Starch and sucrose metabolism
EC:3.2.1.28	2934.0	0.33144357064949737	swab	0.40674572439430573	
EC:3.2.1.3	942.0	0.9799435223188954	swab	0.9859356511007137	
EC:3.2.1.31	2805.0	0.5605831803538208	swab	0.6277944621868182	
EC:3.2.1.35	324.0	3.870821421750342e-05	swab	0.000144497155691518	Glycosaminoglycan degradation;Metabolic pathways
EC:3.2.1.37	3333.0	0.7472277941781872	swab	0.7951842048493245	
EC:3.2.1.4	1354.0	4.19251175785734e-09	swab	3.832385747887543e-08	Metabolic pathways;Starch and sucrose metabolism
EC:3.2.1.40	2279.0	0.0009425684953080599	swab	0.002529678809866926	
EC:3.2.1.41	1367.0	1.0963175012543005e-07	swab	7.842886739742304e-07	
EC:3.2.1.45	1914.0	1.8084179851775418e-05	skin	7.368011562466213e-05	Sphingolipid metabolism;Metabolic pathways;Other glycan degradation
EC:3.2.1.50	775.0	0.0005983484676977415	swab	0.0016951885727224756	Glycosaminoglycan degradation;Metabolic pathways
EC:3.2.1.51	2512.0	0.0050220496585104395	swab	0.011006315798723186	Other glycan degradation
EC:3.2.1.52	2079.0	7.690357075990431e-05	swab	0.0002666073547089714	Other glycan degradation;Glycosphingolipid biosynthesis - globo and isoglobo series;Various types of N-glycan biosynthesis;Glycosaminoglycan degradation;Metabolic pathways;Amino sugar and nucleotide sugar metabolism;Glycosphingolipid biosynthesis - ganglio series
EC:3.2.1.54	190.0	0.0006326610012096169	swab	0.0017806077389307506	Metabolic pathways;Starch and sucrose metabolism
EC:3.2.1.55	3505.0	0.8631484523195571	swab	0.8936469213511774	
EC:3.2.1.58	0.0	0.0033456181158508813	swab	0.007678408959018277	Metabolic pathways;Starch and sucrose metabolism
EC:3.2.1.6	7.0	0.23672357063785732	swab	0.30429790720815914	
EC:3.2.1.64	434.0	0.0006637341465593002	swab	0.0018583144501023638	
EC:3.2.1.65	1589.0	6.700872328775603e-07	skin	4.048916924082208e-06	Starch and sucrose metabolism
EC:3.2.1.68	5.0	1.0	swab	1.0	
EC:3.2.1.70	801.0	0.15644096239616528	swab	0.2156103212405912	
EC:3.2.1.78	2737.0	0.09514284733967247	swab	0.14241466092341457	
EC:3.2.1.8	1999.0	3.0999740010929825e-05	skin	0.00011861975649978336	
EC:3.2.1.80	3149.0	0.33165289552655863	swab	0.4067692336762092	
EC:3.2.1.81	76.0	0.2789649507806645	swab	0.35059108679191625	
EC:3.2.1.85	310.0	0.17890643952847174	swab	0.2383168174495849	
EC:3.2.1.86	2078.0	7.605525127181174e-05	skin	0.0002640944520623463	Starch and sucrose metabolism;Glycolysis / Gluconeogenesis
EC:3.2.1.89	2346.0	0.003921856835786692	swab	0.008830370286050247	
EC:3.2.1.91	179.0	3.408556086327631e-06	swab	1.691624470685569e-05	Metabolic pathways;Starch and sucrose metabolism
EC:3.2.1.93	2102.0	0.00015528892924075016	swab	0.0004928234712848139	Metabolic pathways;Starch and sucrose metabolism
EC:3.2.1.96	407.0	2.86133152342034e-06	swab	1.443487766178327e-05	Other glycan degradation
EC:3.2.1.99	2773.0	0.03455856260595826	swab	0.0593264569936956	
EC:3.2.2.1	3522.0	0.8987133063534555	swab	0.9259863980202511	
EC:3.2.2.20	296.0	3.887696062535519e-18	skin	2.078945469440869e-15	
EC:3.2.2.21	990.0	7.827394936877527e-12	swab	1.657702749503072e-10	
EC:3.2.2.23	2781.0	0.036413576428859076	swab	0.06221137378700444	
EC:3.2.2.24	2415.0	0.07823116570644886	skin	0.11927046574917614	
EC:3.2.2.26	1655.0	0.013918839282521397	swab	0.02731412589478282	Ubiquinone and other terpenoid-quinone biosynthesis;Biosynthesis of secondary metabolites
EC:3.2.2.27	1054.0	2.524154668800692e-11	skin	4.2513124697359687e-10	
EC:3.2.2.30	468.0	0.044153716581200604	swab	0.07293034731056997	
EC:3.2.2.4	3463.0	0.7766067442397429	skin	0.8195174276905821	
EC:3.2.2.8	0.0	0.06788915486182899	swab	0.10499992931992205	
EC:3.2.2.9	1645.0	3.312563541070299e-07	skin	2.1536697308052796e-06	Cysteine and methionine metabolism;Metabolic pathways
EC:3.3.1.1	727.0	4.7323087689708934e-14	swab	1.9847859719272043e-12	Cysteine and methionine metabolism;Metabolic pathways
EC:3.3.2.1	2645.0	0.09920542590957555	swab	0.1471570083360486	
EC:3.3.2.12	2334.0	0.0015807744811125299	swab	0.00397797248835259	Phenylalanine metabolism;Microbial metabolism in diverse environments;Metabolic pathways
EC:3.3.2.13	0.0	0.043114446783075355	swab	0.07154523015438183	
EC:3.3.2.8	922.0	2.777355021255146e-07	swab	1.8279268893737714e-06	Limonene and pinene degradation
EC:3.3.2.9	1071.0	0.17268041878977647	swab	0.2343313647013804	
EC:3.4.11.1	2090.0	8.684500553216842e-05	skin	0.00029570914909254843	Glutathione metabolism;Metabolic pathways
EC:3.4.11.10	463.0	3.7764223974361346e-07	swab	2.4184932659029615e-06	
EC:3.4.11.14	422.0	0.015034507470400228	swab	0.028998026581772845	
EC:3.4.11.15	0.0	1.2290322210248409e-05	swab	5.205742417370564e-05	
EC:3.4.11.18	3029.0	0.15139263311062737	swab	0.20959795613180063	
EC:3.4.11.19	2415.0	0.003261949793421586	swab	0.0075186536725525555	
EC:3.4.11.2	3495.0	0.8423520584229591	skin	0.8763575160343918	
EC:3.4.11.21	2931.0	0.0901689400202284	swab	0.1357293192844958	
EC:3.4.11.23	2286.0	0.41121370964410997	swab	0.4875754572775783	
EC:3.4.11.24	897.0	0.5772676148044507	swab	0.6434473309362793	
EC:3.4.11.4	3022.0	0.14617033497842652	swab	0.20408508258410854	
EC:3.4.11.5	3461.0	0.7725451062578338	swab	0.8156337523620467	
EC:3.4.11.6	85.0	1.7117561135705517e-06	swab	9.222786717701285e-06	
EC:3.4.11.7	582.0	0.7615907712277643	swab	0.8073215958696691	
EC:3.4.11.9	2605.0	0.010497446357714069	swab	0.021283448112938762	
EC:3.4.13.19	1958.0	1.9137823480068016e-05	swab	7.680263494158627e-05	
EC:3.4.13.21	1365.0	2.3111103287235944e-08	swab	1.879644484083562e-07	
EC:3.4.13.22	3552.0	0.9619293543542756	swab	0.9714668975277599	
EC:3.4.13.9	2011.0	3.562345408641581e-05	skin	0.0001348647226386609	
EC:3.4.14.11	902.0	0.046297793627364386	swab	0.07594400350378254	
EC:3.4.14.4	717.0	8.626048397948804e-08	swab	6.362454318349136e-07	
EC:3.4.14.5	2295.0	0.0007220703245388199	swab	0.0019980704064534744	
EC:3.4.15.1	2827.0	0.3278992656332854	swab	0.4030899593043664	
EC:3.4.15.5	3197.0	0.3226017425498888	skin	0.39772053447505024	
EC:3.4.15.6	2315.0	0.001994444752591381	swab	0.004931927544269322	
EC:3.4.16.4	3456.0	0.7624184593924862	skin	0.8073215958696691	
EC:3.4.17.11	2449.0	0.002952119360500747	skin	0.006893649904051416	
EC:3.4.17.13	2961.0	0.1063208961865343	swab	0.15673356095313362	
EC:3.4.17.14	154.0	0.008363247133253515	swab	0.01738482567349783	Peptidoglycan biosynthesis
EC:3.4.17.18	0.0	0.0009815397525216685	swab	0.002611335237119215	
EC:3.4.17.19	2341.0	0.0011177583435105145	skin	0.0029372052785859833	
EC:3.4.17.21	351.0	1.1541398171384193e-09	swab	1.2405553109844616e-08	Alanine, aspartate and glutamate metabolism;Metabolic pathways
EC:3.4.19.1	609.0	2.7412251237593963e-05	swab	0.00010545828308851348	
EC:3.4.19.11	171.0	1.4227497425477935e-11	swab	2.646314521138896e-10	
EC:3.4.19.13	2134.0	0.00014009494116400315	swab	0.000453348077382455	Glutathione metabolism;Metabolic pathways
EC:3.4.19.3	1328.0	2.758495118449288e-09	skin	2.657847323586949e-08	
EC:3.4.19.5	2244.0	0.00043760394547424783	swab	0.001286271180213194	
EC:3.4.21.100	0.0	5.956977907456359e-05	swab	0.00021451137616244363	
EC:3.4.21.101	0.0	0.0002930525201924893	swab	0.0008967658665117805	
EC:3.4.21.102	2354.0	0.0012614783555786216	swab	0.003282606085866997	
EC:3.4.21.105	479.0	6.23582557551107e-16	swab	7.410239392232322e-14	
EC:3.4.21.107	914.0	1.8786076683639788e-12	swab	4.3775793930274553e-11	
EC:3.4.21.116	2538.0	0.036540720198734535	skin	0.062378771352827746	
EC:3.4.21.19	0.0	0.043114446783075355	swab	0.07154523015438183	
EC:3.4.21.26	2995.0	0.12731115532449952	swab	0.18166681870520646	
EC:3.4.21.53	3338.0	0.5384093421021113	swab	0.6067742796398399	
EC:3.4.21.59	0.0	0.17971249487899976	swab	0.2383168174495849	
EC:3.4.21.62	1212.0	0.34442413144086614	swab	0.42050411937900267	
EC:3.4.21.66	1423.0	0.10643216323336784	swab	0.1567895297218828	
EC:3.4.21.81	0.0	0.002217721464237049	swab	0.0053480340608828055	
EC:3.4.21.83	3402.0	0.6559553914069076	swab	0.7173254510324005	
EC:3.4.21.88	3298.0	0.47072951498974	swab	0.543090848200137	
EC:3.4.21.89	2777.0	0.03547572563933448	swab	0.060754665446386275	
EC:3.4.21.92	2112.0	0.0001104806940098228	skin	0.0003663848131581565	
EC:3.4.21.96	479.0	0.001328925669761007	swab	0.003428916776379727	
EC:3.4.22.40	2315.0	0.576539620098023	swab	0.6429709319028525	
EC:3.4.22.70	1194.0	2.962988212834454e-10	swab	3.706334378510466e-09	
EC:3.4.23.36	3541.0	0.9387010937690651	swab	0.9538630116731734	
EC:3.4.23.43	2560.0	0.007399047900739567	skin	0.015577326239844423	
EC:3.4.23.48	21.0	8.650597759463767e-06	swab	3.846908234406029e-05	
EC:3.4.23.49	0.0	0.17971249487899976	swab	0.2383168174495849	
EC:3.4.23.51	351.0	0.02419618028957937	swab	0.04341915238205559	
EC:3.4.24.11	112.0	3.5259838361265184e-08	swab	2.783055138551521e-07	
EC:3.4.24.13	0.0	4.009964816469138e-05	swab	0.00014839644883092535	
EC:3.4.24.15	1625.0	0.16587979373473205	swab	0.2262862747439999	
EC:3.4.24.20	696.0	0.0013827979794331091	swab	0.0035507861680761353	
EC:3.4.24.21	0.0	0.17971249487899976	swab	0.2383168174495849	
EC:3.4.24.25	553.0	0.15027118609508128	swab	0.2083150142951256	
EC:3.4.24.26	90.0	0.0006645017384850796	swab	0.0018583144501023638	
EC:3.4.24.27	412.0	0.029494422595650115	swab	0.051324974173333975	
EC:3.4.24.28	40.0	0.1476602555616499	swab	0.20536104463353003	
EC:3.4.24.29	72.0	0.13054460509877688	swab	0.18566150951215674	
EC:3.4.24.3	288.0	0.10103879830847332	swab	0.14956539071406533	
EC:3.4.24.40	960.0	5.759936650530856e-07	swab	3.5302305144657597e-06	
EC:3.4.24.55	1278.0	0.33815845541837475	swab	0.4140360252661154	
EC:3.4.24.56	5.0	1.0	swab	1.0	
EC:3.4.24.70	3327.0	0.5193225212165264	swab	0.5902395711382307	
EC:3.4.24.71	1680.0	0.0006617670343681505	swab	0.0018576373838759502	
EC:3.4.24.75	0.0	1.1741945398998534e-06	swab	6.540630523035903e-06	
EC:3.4.24.77	172.0	0.21335807338945145	swab	0.27743034588452076	
EC:3.4.24.78	2501.0	0.028129724239202774	skin	0.04927885351978275	
EC:3.4.24.84	1673.0	4.892395056264371e-07	swab	3.0332849348839102e-06	Terpenoid backbone biosynthesis;Biosynthesis of antibiotics
EC:3.4.25.1	2980.0	0.255215103620963	swab	0.32533081444889145	
EC:3.4.25.2	3302.0	0.47727924233877583	swab	0.549440273519476	
EC:3.5.1.1	2915.0	0.08239843275926825	swab	0.12535579493035193	
EC:3.5.1.10	2577.0	0.008457249034535095	skin	0.017529123725649777	Glyoxylate and dicarboxylate metabolism;One carbon pool by folate
EC:3.5.1.100	876.0	0.19910175907662586	swab	0.26031703096876696	
EC:3.5.1.101	387.0	0.20753202539917104	swab	0.2708425883641408	
EC:3.5.1.103	2924.0	0.19634059496687162	swab	0.2574938888008206	
EC:3.5.1.105	3166.0	0.28402033752959954	skin	0.3567348807843884	
EC:3.5.1.106	274.0	2.3725446210899944e-06	swab	1.2317652777940528e-05	Nicotinate and nicotinamide metabolism;Microbial metabolism in diverse environments;Metabolic pathways
EC:3.5.1.107	2533.0	0.5229315372475767	swab	0.5937104873527423	
EC:3.5.1.108	2719.0	0.024027379911967343	skin	0.04337094146134865	Lipopolysaccharide biosynthesis;Metabolic pathways
EC:3.5.1.11	1663.0	4.2589528218869084e-07	swab	2.711279787504791e-06	Penicillin and cephalosporin biosynthesis;Biosynthesis of antibiotics
EC:3.5.1.110	1268.0	7.788774848635838e-07	skin	4.602262265533717e-06	Pyrimidine metabolism;Metabolic pathways
EC:3.5.1.115	3330.0	0.7410552087914464	swab	0.7911851503757609	
EC:3.5.1.118	2916.0	0.08286763588007295	skin	0.12580118747159408	
EC:3.5.1.15	125.0	9.407414495096694e-06	swab	4.148960743301408e-05	Alanine, aspartate and glutamate metabolism;Metabolic pathways;Histidine metabolism
EC:3.5.1.16	1825.0	3.7026672311639275e-06	swab	1.8291005098059217e-05	Biosynthesis of antibiotics;Metabolic pathways;Arginine biosynthesis;Biosynthesis of secondary metabolites
EC:3.5.1.18	2463.0	0.0033295182846920014	skin	0.007657892054791603	Microbial metabolism in diverse environments;Lysine biosynthesis;Metabolic pathways
EC:3.5.1.19	3020.0	0.14470386414372777	skin	0.20230167673427038	
EC:3.5.1.2	613.0	4.455325507518695e-15	skin	3.1397867530929884e-13	Alanine, aspartate and glutamate metabolism;D-Glutamine and D-glutamate metabolism;Arginine biosynthesis;Metabolic pathways
EC:3.5.1.23	0.0	2.5630832507250074e-06	swab	1.311587338110237e-05	Sphingolipid metabolism;Metabolic pathways
EC:3.5.1.24	1803.0	1.907629931135411e-05	swab	7.66996320056136e-05	Secondary bile acid biosynthesis;Metabolic pathways;Primary bile acid biosynthesis
EC:3.5.1.25	1284.0	1.3440583381610657e-09	skin	1.4162269878455761e-08	Galactose metabolism;Amino sugar and nucleotide sugar metabolism;Metabolic pathways;Biosynthesis of antibiotics
EC:3.5.1.26	1325.0	5.625541385187741e-08	swab	4.2975117938987776e-07	Other glycan degradation
EC:3.5.1.28	2556.0	0.007168008592726753	skin	0.015135607482569128	
EC:3.5.1.29	0.0	0.017960477526078766	swab	0.033640509131595865	Vitamin B6 metabolism;Microbial metabolism in diverse environments
EC:3.5.1.32	1232.0	5.648680690639696e-10	skin	6.712515554043505e-09	Phenylalanine metabolism;Metabolic pathways
EC:3.5.1.38	1722.0	0.018520502966446615	swab	0.034568373337896426	Alanine, aspartate and glutamate metabolism;Biosynthesis of secondary metabolites;D-Glutamine and D-glutamate metabolism;Arginine biosynthesis;Metabolic pathways
EC:3.5.1.4	2994.0	0.12665085800255943	skin	0.18084525051233286	
EC:3.5.1.41	2102.0	0.32329212391702633	swab	0.39834208125490744	
EC:3.5.1.42	3121.0	0.2337858552672667	swab	0.3012457496486045	
EC:3.5.1.44	2873.0	0.06455718284590842	swab	0.10146055408331969	
EC:3.5.1.46	3055.0	0.5292865642977344	swab	0.599970302614125	
EC:3.5.1.47	799.0	2.9465489920423203e-09	swab	2.8136912026689834e-08	Biosynthesis of secondary metabolites;Lysine biosynthesis;Metabolic pathways
EC:3.5.1.49	2095.0	0.00014396589625903606	skin	0.0004630722587941025	Glyoxylate and dicarboxylate metabolism;Nitrogen metabolism;Cyanoamino acid metabolism;Metabolic pathways
EC:3.5.1.5	2522.0	0.0054510090373592985	swab	0.011837267341026943	Atrazine degradation;Microbial metabolism in diverse environments;Purine metabolism;Arginine biosynthesis;Metabolic pathways
EC:3.5.1.53	3171.0	0.29002235131029686	swab	0.3627823447091959	
EC:3.5.1.54	3531.0	0.9176291405699073	swab	0.9377968139890261	
EC:3.5.1.56	891.0	0.12134130358357849	swab	0.17466288584473377	
EC:3.5.1.59	38.0	0.3626859408352129	swab	0.4392894832653003	
EC:3.5.1.68	2712.0	0.24396258579755714	swab	0.31228962957568807	
EC:3.5.1.77	128.0	0.00025597223101101564	swab	0.0007958206426345385	
EC:3.5.1.78	351.0	0.02419618028957937	swab	0.04341915238205559	Glutathione metabolism;Metabolic pathways
EC:3.5.1.81	2744.0	0.028495538540402345	swab	0.04979735043947763	
EC:3.5.1.86	554.0	1.5025220887118404e-06	swab	8.198711091210781e-06	
EC:3.5.1.87	1414.0	1.0822707694285072e-08	swab	9.259908703230308e-08	
EC:3.5.1.88	2819.0	0.04642484080627082	swab	0.07609404941349678	
EC:3.5.1.9	3155.0	0.27111364935409077	swab	0.3423329964394334	
EC:3.5.1.90	0.0	0.17971249487899976	swab	0.2383168174495849	
EC:3.5.1.94	224.0	0.45448573750615706	swab	0.5284426785359339	
EC:3.5.1.96	2765.0	0.06188119122490182	swab	0.09803468328253637	
EC:3.5.1.97	3245.0	0.5743615149631598	swab	0.6412104804312102	
EC:3.5.1.98	0.0	0.10880943004054568	swab	0.15811370302766792	
EC:3.5.1.99	9.0	0.39802471950693785	swab	0.4750975865096764	
EC:3.5.2.10	2730.0	0.025912458267542352	skin	0.04615049811346635	Arginine and proline metabolism;Metabolic pathways
EC:3.5.2.12	849.0	0.0700592712796382	swab	0.10796598074001881	
EC:3.5.2.14	2048.0	5.435717012370567e-05	swab	0.0001967343263868129	Arginine and proline metabolism;Metabolic pathways
EC:3.5.2.15	1583.0	2.7163018234792623e-06	skin	1.3833737143862243e-05	
EC:3.5.2.17	3185.0	0.30727943964077054	skin	0.3814687878070854	
EC:3.5.2.18	184.0	0.3184906025782175	swab	0.3933322164635145	
EC:3.5.2.2	2471.0	0.0035644114809486936	swab	0.008136900915420764	Pyrimidine metabolism;Pantothenate and CoA biosynthesis;beta-Alanine metabolism;Drug metabolism - other enzymes;Metabolic pathways
EC:3.5.2.3	2946.0	0.09797926667988974	swab	0.14574245579157452	
